wsws	wsws	wsws	wswsws	wswsw	wws	sws	wsw	wswwsw	swsw	swsw	swsw	sws	wsws	wsws	wsws	wsws	wsws	swws	wsws	sws	swsw	swsw	sws	wswws	wsws	wsws	wsws	wsws	wsws	wsws	wsww	wswsws	,metrical
wswswswsws	swsswswswsw	wswswwswsws	wswswwsws	wwswswswwsw	wswswswswsw	wswwswwwws	wswswswwsw	wswswswsws	swwswsswws	swswswswsws	wswswswwws	swwswswsww	wswswswsww	,metrical
swswswswswsw	wswswswswsw	swsw	swswswsws	wsws	wswswswwswws	wswswswsws	wswwswws	wswswsw	wswswswswsw	wswswswsw	wswswwswsw	wswswswswswswsws	wwswswsww	swswswswsw	wwswws	wswswwswswsww	swwswsw	wsws	swwswwswswswsw	,nonmetrical
wswswswwswsw	swwswswswswsw	swswswswswswsw	wswwswswswws	swwswswwswswss	swswswwswswsw	swwswswswsw	wswswswswswsws	swswwwswwsws	swwswwswsws	swswswwswsww	swwswswswswsw	wswswwswswwws	wswswswswswsw	wswswwswsws	swwwswwswsw	wswwswwswwswsw	swswwswsww	swswwswswwsww	swswswwwws	swswswswwswswws	wswswwwws	swwswwswwsw	swswswwswws	,nonmetrical
wswswswswswsw	wswwswswwswsw	sswsswswswssw	wwswwsswsws	wswswswwws	wswswswsws	wswssws	swswswsws	wswswwswswss	wswwswswswsws	swswwwsswwswws	,nonmetrical
wsswwswsws	wwswws	swwswsw	swwswwswwsw	swwswsswws	wwswws	swsw	swwswsws	swwswswsws	swwswws	swssws	wswswswsww	swswwswsws	wswsws	wsws	wswswsws	swwswswsws	wswsws	wwswws	swwswswsww	swwswwswws	swwsws	wsws	wswswsws	,metrical
wswswswsws	wswwswwsww	wwswwswswsw	wsswswsws	wswswswsws	swwswswsws	swswwswwsww	wswswswsww	wswswswswsw	wswswwswwsw	wswswswswsw	wswswwswws	swwswwsws	wswwswwswsw	,metrical
swwswwswsw	swwswwswwswsw	wwswwwsw	swswswwswwsw	wswswwswswwsw	swswswwswswsw	wswwswswsws	swwswwswsw	wswwswwswsw	swwswwswswswsw	wswwswssws	swswsswwswwsws	wwswswws	wswwswwswwsw	wswswswswswswswwswws	swwswwsw	swwswwswswswws	wwswwswsws	swswswswsw	,nonmetrical
wwswswwswwswwsw	swswswswwswswswsw	swswwswwwswsw	wwswswswwswws	wswwswswswswwsws	wswwswswwswsw	wwswswswswsw	wswwswswwswwswss	swswswswwswswws	wswwswswwswswws	swwswswwswwswwsw	wwswwswswswws	swswswswwswswsw	wswwswswswswwwwswws	swwswswwswwswwsw	swswwswswswws	swswwswwswsww	wwswswswswswsws	swswwswwswws	wswswswswswsws	swswwswswswswwsww	swswswsws	wswswws	swwswwsw	wswswwswwswsws	swswswswwswwswsww	swswswwswswswswswsw	,nonmetrical
wswswssssws	swsws	wswsws	swswwsw	wsswswsws	wswswswswsw	swwswswsw	wswswwsw	swswwsswwsw	wswswwswws	wwswsswsw	sswwswsww	wswswswwwsww	wswwswwswssw	wswswswsws	swswwswswswsw	wswswswswsw	wswsws	wswswsswsw	swwswwswswsws	sswwwsw	swwwsws	wswwswswswsws	wswswwsws	wsws	,nonmetrical
swwsws	swswsw	wsswsw	wswsws	swswsw	wswwsw	swswsw	wswsws	swswsw	wswwsw	wswwss	swwsws	swswsw	wwswsw	wswsww	wwswws	wswsww	wswsws	swwsws	wwswsw	wswsws	wswsws	swssws	swwsww	wswwsw	wswsws	wswwsws	swwswsw	swswsw	wswswsw	swswsw	wswsws	wwswsw	wwssws	swwswws	wswwsw	swswsw	wswwsw	wswwsw	swwsw	,nonmetrical
wwsw	wsws	wsw	sws	wsws	sws	wswsws	swwsw	wswsw	swwswwsww	swwsws	swswsww	swswsw	wswswws	swsw	swsws	wsws	ws	wsws	,nonmetrical
